"filename", "language", "Properties", "JSON with Comments", "TypeScript", "JSON", "Solidity", "JavaScript", "TypeScript JSX", "CSS", "Markdown", "Git Commit Message", "comment", "blank", "total"
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-junior\Validator.sol\Validator.json", "JSON", 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 1, 60
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-middle\BaseContract.sol\BaseContract.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-middle\BaseContract.sol\BaseContract.json", "JSON", 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 1, 62
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-middle\DataConsumer.sol\DataConsumer.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-middle\DataConsumer.sol\DataConsumer.json", "JSON", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 1, 49
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-middle\DataProvider.sol\DataProvider.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-middle\DataProvider.sol\DataProvider.json", "JSON", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 1, 49
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-middle\EmployeeData.sol\EmployeeData.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-middle\EmployeeData.sol\EmployeeData.json", "JSON", 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 1, 106
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-middle\Factorial.sol\Facrtorial.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-middle\Factorial.sol\Facrtorial.json", "JSON", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 1, 31
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-middle\FallbackExample.sol\FallbackExample.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-middle\FallbackExample.sol\FallbackExample.json", "JSON", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 1, 39
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-middle\InheritedContract.sol\InheritedContract.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-middle\InheritedContract.sol\InheritedContract.json", "JSON", 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 1, 106
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-middle\Library.sol\Library.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-middle\Library.sol\Library.json", "JSON", 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 1, 126
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-middle\NestedMappings.sol\NestedMappings.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-middle\NestedMappings.sol\NestedMappings.json", "JSON", 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 1, 83
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-middle\Power.sol\Power.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-middle\Power.sol\Power.json", "JSON", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 1, 36
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-middle\ProductStore.sol\ProductStore.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-middle\ProductStore.sol\ProductStore.json", "JSON", 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 1, 125
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-middle\ReceiveEther.sol\Receive.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-middle\ReceiveEther.sol\Receive.json", "JSON", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 1, 61
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-middle\UserRegistry.sol\UserRegistry.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-middle\UserRegistry.sol\UserRegistry.json", "JSON", 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 1, 142
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-middle\VotingWithDelegation.sol\VotingWithDelegation.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-middle\VotingWithDelegation.sol\VotingWithDelegation.json", "JSON", 0, 0, 0, 168, 0, 0, 0, 0, 0, 0, 0, 1, 169
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\IMathContract.sol\IMathContract.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\IMathContract.sol\IMathContract.json", "JSON", 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 1, 108
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\InheritedMathContract.sol\InheritedMathContract.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\InheritedMathContract.sol\InheritedMathContract.json", "JSON", 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 1, 108
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\InterfaceMathContract.sol\InterfacrMathContract.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\InterfaceMathContract.sol\InterfacrMathContract.json", "JSON", 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 119
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\Lesson.sol\Lesson.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\Lesson.sol\Lesson.json", "JSON", 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 1, 51
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonArray1.sol\Array.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonArray1.sol\Array.json", "JSON", 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 1, 154
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonBool.sol\LessonBool.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonBool.sol\LessonBool.json", "JSON", 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 1, 108
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonCall.sol\Receiver.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonCall.sol\Receiver.json", "JSON", 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 1, 68
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonCall.sol\Sender.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonCall.sol\Sender.json", "JSON", 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 1, 131
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonCycles.sol\Cycles.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonCycles.sol\Cycles.json", "JSON", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 1, 32
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonDelegateCall.sol\Delegate.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonDelegateCall.sol\Delegate.json", "JSON", 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 1, 64
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonDelegateCall.sol\Receiver.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonDelegateCall.sol\Receiver.json", "JSON", 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 1, 68
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonDelegateCall.sol\Sender.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonDelegateCall.sol\Sender.json", "JSON", 0, 0, 0, 188, 0, 0, 0, 0, 0, 0, 0, 1, 189
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonDlegateCallAdditionally.sol\ContractOne.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonDlegateCallAdditionally.sol\ContractOne.json", "JSON", 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 1, 89
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonDlegateCallAdditionally.sol\ContractThree.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonDlegateCallAdditionally.sol\ContractThree.json", "JSON", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 1, 49
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonDlegateCallAdditionally.sol\ContractTwo.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonDlegateCallAdditionally.sol\ContractTwo.json", "JSON", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 1, 41
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonEnum.sol\Enum.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonEnum.sol\Enum.json", "JSON", 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 1, 78
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonError.sol\Error.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonError.sol\Error.json", "JSON", 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 1, 87
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonErrorsAndCondotions.sol\LessonErrorsAndConditions.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonErrorsAndCondotions.sol\LessonErrorsAndConditions.json", "JSON", 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 1, 102
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonEvent.sol\Event.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonEvent.sol\Event.json", "JSON", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 1, 44
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonExternalLibrary.sol\LessonExternalLibrary.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonExternalLibrary.sol\LessonExternalLibrary.json", "JSON", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 1, 36
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonGlobalVariablesAndConstructor.sol\LessonGlobalVariablesAndConstructor.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonGlobalVariablesAndConstructor.sol\LessonGlobalVariablesAndConstructor.json", "JSON", 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 1, 89
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonInternalLibrary.sol\LessonInternalLibrary.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonInternalLibrary.sol\LessonInternalLibrary.json", "JSON", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonLibrary.sol\UseLibraries.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonLibrary.sol\UseLibraries.json", "JSON", 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 1, 78
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonMapping.sol\Mapping.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonMapping.sol\Mapping.json", "JSON", 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 1, 81
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonMapping.sol\NestedMapping.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonMapping.sol\NestedMapping.json", "JSON", 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 1, 101
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonModifier.sol\FunctionModifier.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonModifier.sol\FunctionModifier.json", "JSON", 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 1, 69
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonOpenZeppelin.sol\UserOwnable.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonOpenZeppelin.sol\UserOwnable.json", "JSON", 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 1, 146
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonStruct.sol\Todos.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonStruct.sol\Todos.json", "JSON", 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 1, 80
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonUint.sol\LessonUint.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonUint.sol\LessonUint.json", "JSON", 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 1, 129
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonUintPractice.sol\LessonUintPractice.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\LessonUintPractice.sol\LessonUintPractice.json", "JSON", 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 1, 129
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\MathContract.sol\MathContract.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\MathContract.sol\MathContract.json", "JSON", 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 1, 108
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\Module1Lesson2-2.sol\Module1Lesson2.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\Module1Lesson2-2.sol\Module1Lesson2.json", "JSON", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 1, 38
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\Module1Lesson2.sol\Module1Lesson2.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\Module1Lesson2.sol\Module1Lesson2.json", "JSON", 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 1, 88
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\Module1Practicum1.sol\Practicum.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\Module1Practicum1.sol\Practicum.json", "JSON", 0, 0, 0, 408, 0, 0, 0, 0, 0, 0, 0, 1, 409
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\Module1Practicum2.sol\Practicum.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-1\Module1Practicum2.sol\Practicum.json", "JSON", 0, 0, 0, 317, 0, 0, 0, 0, 0, 0, 0, 1, 318
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-2\BaseContract.sol\BaseContract.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-2\BaseContract.sol\BaseContract.json", "JSON", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 1, 50
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-2\DataTypes-2.sol\Todos.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-2\DataTypes-2.sol\Todos.json", "JSON", 0, 0, 0, 274, 0, 0, 0, 0, 0, 0, 0, 1, 275
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-2\DataTypes.sol\DataTypes.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-2\DataTypes.sol\DataTypes.json", "JSON", 0, 0, 0, 331, 0, 0, 0, 0, 0, 0, 0, 1, 332
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-2\DerivedContract.sol\DerivedContract.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-2\DerivedContract.sol\DerivedContract.json", "JSON", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 1, 50
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-2\Module2PracticumIntensive1.sol\Practicum1Module2Intensiv.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-2\Module2PracticumIntensive1.sol\Practicum1Module2Intensiv.json", "JSON", 0, 0, 0, 408, 0, 0, 0, 0, 0, 0, 0, 1, 409
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-2\Module2PracticumIntensive2.sol\Practicum.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-2\Module2PracticumIntensive2.sol\Practicum.json", "JSON", 0, 0, 0, 317, 0, 0, 0, 0, 0, 0, 0, 1, 318
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-2\Module2PracticumIntensive6.sol\Module2PracticumIntensive6.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-2\Module2PracticumIntensive6.sol\Module2PracticumIntensive6.json", "JSON", 0, 0, 0, 365, 0, 0, 0, 0, 0, 0, 0, 1, 366
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-2\MyERC20.sol\MyERC20.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-2\MyERC20.sol\MyERC20.json", "JSON", 0, 0, 0, 375, 0, 0, 0, 0, 0, 0, 0, 1, 376
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-2\MyOZToken.sol\MyOZToken.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-2\MyOZToken.sol\MyOZToken.json", "JSON", 0, 0, 0, 405, 0, 0, 0, 0, 0, 0, 0, 1, 406
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-2\MyToken.sol\MyToken.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-2\MyToken.sol\MyToken.json", "JSON", 0, 0, 0, 398, 0, 0, 0, 0, 0, 0, 0, 1, 399
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-2\MyTokenA.sol\MyTokenA.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-2\MyTokenA.sol\MyTokenA.json", "JSON", 0, 0, 0, 380, 0, 0, 0, 0, 0, 0, 0, 1, 381
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\artifacts\contracts\practice-module-2\MyTokenB.sol\MyTokenB.dbg.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
